team_id,team_name,player_id,player_name,position
2d0a4879-33d3-4af9-a12f-8081362ff548,Raptors 905,e57c27de-3ee1-472d-8556-48d28e680d2f,JP Pegues,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,21505479-d887-42f6-956a-3da2b3535374,Lahat Thioune,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,24553349-818d-4624-a903-bd29e9d4c4c3,Jean-Jacques Boissy,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,43223bcf-ba6b-46ca-88b5-7dd2b44930ce,Ruben Nembhard Jr.,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,4a235821-ca5e-4142-83d5-d8de098953be,Caleb Grill,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,87d26519-e815-4623-8dba-88bc7fc66aef,Noa Essengue,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,967dc515-c7a6-437d-af5c-60b59423cb27,Olin Carter III,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,9ddfa81d-d330-4036-81f9-9205789365a6,Lachlan Olbrich,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,b285e099-73ca-4c5d-a790-cb8c78e8f850,Giorgi Bezhanishvili,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,ba01bdf5-77ba-4fd4-bfd8-cd708cd9ef01,Mouhamadou Gueye,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,c5acbf67-df7e-4797-9efa-f779a945c2db,Trentyn Flowers,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,ccd2813b-d941-4d34-bd7a-3381e59c06c0,Emanuel Miller,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,d676ed29-23f6-495b-bcd4-bc556987abd0,Ryan Woolridge,G
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,e85f77f0-bf0f-4862-9354-a0b310586481,Kevin Knox II,F
34f6b263-8f03-481a-9e59-0ce0bcd86480,Windy City Bulls,f74d503a-9cdf-45ea-bba2-fdcf6ecfa3d3,Wooga Poplar,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,08b63fc1-b0ef-4fae-93cc-5aa0f9b9e285,Quincy Olivari,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,174ce3ba-0d2a-4b32-9e9a-1476ed36b6b5,Dawson Garcia,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,223d4cc2-dd8f-4933-b31d-88836c116d2b,Brian Taylor,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,42b890c9-244e-45c9-a803-a155f8bd7cd6,Brice Williams,G-F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,471354b7-c548-4344-9290-0d26601daf77,Symir Torrence,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,4743349c-5bf1-4575-996d-6e7c35648d40,Daniss Jenkins,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,4e51d9b7-e803-4842-b83b-59934938fab7,Feron Hunt,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,539937df-f480-4c25-8134-bb0fecc319e8,Tolu Smith III,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,63ffc37d-9c49-4906-b8ae-9c9a4746c5e1,Jaden Akins,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,64f14595-4819-4563-96de-6848d266454d,John Ukomadu,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,65ad5718-0c7d-46b0-86ff-f7d58a125d75,Trae Hannibal,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,6d0b9fa9-af04-4d24-adcd-65f6fff4e9a9,Ray Williams Jr.,G-F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,80642cb5-85cd-4981-9754-baa96e168f6e,Jason Hubbard,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,9ddd3606-8cab-42a8-800b-16bce191c3e8,Charles Bediako,C
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,ba834ffe-d308-4c45-a884-3f57cdee8b7e,Matthew Moncrieffe,F
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,c3a2632e-21a2-45ab-a497-47939eb3ee53,Colby Jones,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,c947664c-f286-45b6-b12e-8c7018146b6f,Ray Harrison,G
452c9579-2fea-4534-8d18-5c701c8912db,Motor City Cruise,d6287644-8a99-4690-833e-d54b76495720,O'Mar Stanley,C
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,0ed88d0d-05a2-4f15-bacc-f063ad26842a,Kaiden Rice,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,174aebae-9a66-4e7d-a571-84677d847767,Kevin McCullar Jr.,G
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,4c97c8ae-487c-4d3d-a2c3-5178528a0ee2,Jamal Bey,G
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,533db993-7b47-4b72-808b-87b7b13615fa,T.J. Warren,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,723388d2-c986-4e17-9fd2-26b0e433eff7,Trey Jemison III,C
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,8abddf04-a808-450b-99b8-cfb62a6dbeae,Jordan Tucker,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,9f0b3c44-7c6c-4167-8b3b-279e06661d8b,Myles Burns,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,a13cb61f-223c-4b04-b1eb-1abe652d945c,Tosan Evbuomwan,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,a27a5838-31f8-4f60-8309-49281163821d,MarJon Beauchamp,F
4dc54726-0738-413b-98b1-5b90dfe99aae,Westchester Knicks,a3d77759-be74-4651-9940-0ddcbdbc2188,Alex O'Connell,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,06523076-6169-4b04-a560-fad5d465774c,Samson Johnson,C
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,0cffa5d9-a160-428b-a390-5fbe6dd22d7f,RJ Felton,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,12c1ec77-3c6e-41ea-a369-5249593d895d,Kyle Guy,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,14631d38-5423-490b-8138-f3568d42b51e,Ahmaad Rorie,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,1f225112-0e11-43c5-84b0-14b06568ce5d,Gabe McGlothan,F
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,26f7ec30-5a6c-4019-bab6-01f5658acd2c,Ray Spalding,F
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,34d9ca1b-5076-418d-81af-e5940a3b22b7,Ben Coupet Jr.,F
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,5ab7e43d-b88d-4cbe-8a9c-32b9a728718b,Issac McBride,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,a1481399-2b4b-4876-bf1c-089e60f659c0,Quenton Jackson,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,ae0f7db9-3c58-4ff4-a221-e475384c89bf,Ithiel Horton,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,ba1f962d-ad91-4fe4-a7be-2375585af17e,Jalen Slawson,F
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,c03c89a0-6b78-4a1f-a9a3-0f5aacab1523,M.J. Iraldi,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,c755a003-ff4f-44a9-a2cc-dae061387014,Cameron Hildreth,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,d92d5542-8f7e-46b7-82fb-e0a77047c966,Taelon Peter,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,dc0a824b-442b-40f0-bee2-8bc605a0abd1,DaJuan Gordon,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,de8515df-08dd-4549-8ff6-16bdc0e4d876,RayJ Dennis,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,e27c3dea-5462-477a-ad37-24d70e7167c2,Steven Ashworth,G
5335bf84-d1ec-4c85-bc0e-1c36abc091e6,Noblesville Boom,f39b97d4-be73-447d-bdd4-1c816a73d92c,Sterling Manley,C
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,0723db91-9f17-4e36-ae72-d2873411c7cf,Vance Jackson,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,0853e296-9626-4068-8727-71e0927d0b97,Max Shulga,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,1a203113-7026-48b6-9f0b-6fa6ff2df646,RJ Luis Jr.,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,1cda8bbe-b118-4619-92e0-eb5e3c357b1b,Rahsool Diggins,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,4de2a8d1-e268-4a48-925b-90c85ff33f49,Nicolas Timberlake,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,633ee0a1-a649-4f0b-8abb-91608eb926e4,Ron Harper Jr.,G-F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,6ce7720a-5939-43a7-a68c-209ef2542548,Hayden Gray,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,6e13fea5-4d85-4628-9cde-7c7acf1abe78,Aaron Scott,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,78e6d5a5-7c3b-46d1-b463-a075d521f886,Jalen Bridges,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,7c320c53-756f-478f-a243-c7b20e8f6bec,Stefan Todorovic,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,a86a800c-4a2e-4f9e-b8ce-03d14e09c039,Kameron Warrens,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,ab1c9fa4-994a-4d11-a273-bf20e7131804,D'Maurian Williams,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,b481b985-1979-408e-b508-4c7a3336d2ef,Omar El-Sheikh,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,bb32e4d8-dce4-47d5-98fa-86556269044d,Makhi Mitchell,C
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,e0d4ee76-04a2-4a72-a9d5-dbd9ee8eb6f8,Kendall Brown,G
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,e1cf7ef1-b7cb-49ea-95a0-1c4aee52f41f,Amari Williams,F-C
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,e51ebcfd-f613-402f-9fa4-ac4f12284950,Hason Ward,F
5902b793-b75b-4707-b065-3a76f0314715,Maine Celtics,eee6c6f9-4f7d-4b13-8c6a-609c64756fc8,Wendell Moore Jr.,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,0cf40ad2-460e-4326-86e6-c327daab4132,Sam Hines Jr.,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,18afd544-53da-4fa8-a53d-551280181f19,Marcus Bagley,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,1a034adf-509f-43c3-a151-f5c7dd232f63,Jaylen Martin,G
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,1df272f2-60ef-4011-8a85-85852a785c63,Cam Young,G-F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,348ea11e-d3c8-4926-af4f-c7aae0ebf894,Igor Milicic Jr.,F
67a79348-041a-45f6-bb12-722d38dc8dbf,Delaware Blue Coats,520da247-b643-4953-be85-89bdd8420fc9,Collin Moore,G
