season_id,season_type,team_id,player_id,full_name,position,total_games_played,total_games_started,total_minutes,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_flagrant_fouls,total_ejections,total_foulouts,total_tech_fouls_non_unsportsmanlike,total_true_shooting_att,total_true_shooting_pct,total_efficiency,total_field_goals_at_rim_made,total_field_goals_at_rim_att,total_field_goals_at_rim_pct,total_field_goals_at_midrange_made,total_field_goals_at_midrange_att,total_field_goals_at_midrange_pct,total_usage_pct,avg_minutes,avg_points,avg_off_rebounds,avg_def_rebounds,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_personal_fouls,avg_flagrant_fouls,avg_blocked_att,avg_field_goals_made,avg_field_goals_att,avg_three_points_made,avg_three_points_att,avg_free_throws_made,avg_free_throws_att,avg_two_points_made,avg_two_points_att,avg_efficiency,avg_true_shooting_att,games_played,minutes,points,assists,rebounds,steals,blocks,turnovers,fgm,fga,tpm,tpa,ftm,fta
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,679456dd-bc42-4ab3-a4e4-f5dc01e682a9,D.J. Wilson,F,17,12,496.0,135,245,0.551,115,186,0.618,20,59,0.339,10,30,42,0.714,36,157,193,54,37,1.46,11,21,50,4,338,2,0,2,0.0,263.48,0.641,458,40,50,0.8,9,28,0.321,26.25,29.2,19.9,2.12,9.24,11.35,3.2,0.65,1.24,2.18,2.94,0.12,0.59,7.94,14.41,1.18,3.47,1.76,2.47,6.76,10.94,26.94,15.5,17,496.0,338,54,193,11,21,37,135,245,20,59,30,42
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,763d99ac-be69-47d3-bf1c-6265f8c01a3d,Isaiah Roby,F,5,5,117.0,28,43,0.651,26,32,0.813,2,11,0.182,2,2,6,0.333,10,16,26,9,6,1.5,3,6,13,0,61,0,0,0,0.0,45.64,0.668,80,7,7,1.0,1,2,0.5,19.12,23.4,12.2,2.0,3.2,5.2,1.8,0.6,1.2,1.2,2.6,0.0,0.4,5.6,8.6,0.4,2.2,0.4,1.2,5.2,6.4,16.0,9.13,5,117.0,61,9,26,3,6,6,28,43,2,11,2,6
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,849522b3-5cfb-481b-9c25-f3a901e3d03b,Jamari Traylor,F-C,2,0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0,1,0.0,14.44,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2,3.0,0,0,0,1,0,0,0,1,0,0,0,0
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,854c32ca-84a1-4a5c-ba9b-8087da970a49,Anthony Roberson,G,9,1,126.0,9,26,0.346,7,18,0.389,2,8,0.25,5,4,4,1.0,9,20,29,9,5,1.8,1,5,21,0,28,0,0,2,0.0,27.76,0.504,50,5,11,0.455,0,1,0.0,11.27,14.0,3.1,1.0,2.22,3.22,1.0,0.11,0.56,0.56,2.33,0.0,0.56,1.0,2.89,0.22,0.89,0.44,0.44,0.78,2.0,5.56,3.08,9,126.0,28,9,29,1,5,5,9,26,2,8,4,4
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,8924ae9d-4d72-46e9-8344-c726a2dce7c8,Aaron Wiggins,G,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,908e6b8d-5c65-4f33-bd2c-fd4ff509da05,Rob Edwards,G,32,19,849.0,135,355,0.38,57,127,0.449,78,228,0.342,21,45,58,0.776,18,123,141,47,54,0.87,25,7,69,1,426,0,0,0,0.0,380.52,0.56,359,18,32,0.563,7,23,0.304,22.18,26.5,13.3,0.56,3.84,4.41,1.5,0.78,0.22,1.69,2.16,0.0,0.66,4.22,11.09,2.44,7.13,1.41,1.81,1.78,3.97,11.22,11.89,32,849.0,426,47,141,25,7,54,135,355,78,228,45,58
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,95ae8863-4559-4b38-aa86-cb4a5308dca4,Michael Gbinije,G-F,22,9,465.0,30,95,0.316,10,22,0.455,20,73,0.274,2,6,8,0.75,22,56,78,32,8,4.0,11,12,33,0,90,0,0,0,0.0,98.52,0.457,148,6,10,0.6,2,5,0.4,9.93,21.1,4.1,1.0,2.55,3.55,1.5,0.5,0.55,0.36,1.5,0.0,0.09,1.36,4.32,0.91,3.32,0.27,0.36,0.45,1.0,6.73,4.48,22,465.0,90,32,78,11,12,8,30,95,20,73,6,8
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,9cb1050f-d129-4c92-98b9-107ae715e43e,De'Quon Lake,F,8,3,159.0,24,39,0.615,24,39,0.615,0,0,0.0,3,2,5,0.4,25,26,51,6,8,0.75,5,6,24,0,51,0,0,0,0.0,41.2,0.619,93,15,21,0.714,1,2,0.5,13.41,19.9,6.4,3.13,3.25,6.38,0.8,0.63,0.75,1.0,3.0,0.0,0.38,3.0,4.88,0.0,0.0,0.25,0.63,3.0,4.88,11.63,5.15,8,159.0,51,6,51,5,6,8,24,39,0,0,2,5
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,a670b139-5369-460d-9b80-0a7d2de07167,Vit Krejci,G,1,0,11.0,1,4,0.25,1,1,1.0,0,3,0.0,0,0,0,0.0,1,0,1,3,1,3.0,0,0,5,0,2,0,0,0,0.0,4.0,0.25,2,1,1,1.0,0,0,0.0,19.69,11.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,1,11.0,2,3,1,0,0,1,1,4,0,3,0,0
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,c04dadb2-e891-4125-a98a-3e7c78cb15cb,Robert Woodard II,F,5,5,130.0,24,61,0.393,16,41,0.39,8,20,0.4,6,3,4,0.75,12,30,42,5,11,0.45,3,9,8,0,60,0,0,0,0.0,62.76,0.478,70,5,11,0.455,1,2,0.5,24.58,26.0,12.0,2.4,6.0,8.4,1.0,0.6,1.8,2.2,1.6,0.0,1.2,4.8,12.2,1.6,4.0,0.6,0.8,3.2,8.2,14.0,12.55,5,130.0,60,5,42,3,9,11,24,61,8,20,3,4
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,ca96ae4e-14b8-43e9-8165-4d4ebc825140,Olivier Sarr,C,9,1,164.0,30,57,0.526,24,47,0.511,6,10,0.6,2,6,8,0.75,30,35,65,7,6,1.17,3,5,22,0,78,0,0,1,0.0,60.52,0.644,123,19,30,0.633,0,3,0.0,17.57,18.2,8.7,3.33,3.89,7.22,0.8,0.33,0.56,0.67,2.44,0.0,0.22,3.33,6.33,0.67,1.11,0.67,0.89,2.67,5.22,13.67,6.72,9,164.0,78,7,65,3,5,6,30,57,6,10,6,8
2021,REG,035ebd2d-69d9-4d73-a4b3-519f78071975,d093e62c-3e8a-4408-9a41-31d803c82cf7,Sedrick Barefield,G,8,0,78.0,5,21,0.238,1,11,0.091,4,10,0.4,3,1,1,1.0,3,4,7,9,6,1.5,3,0,7,0,17,0,0,0,0.0,21.44,0.396,14,0,1,0.0,0,3,0.0,15.24,9.8,2.1,0.38,0.5,0.88,1.1,0.38,0.0,0.75,0.88,0.0,0.38,0.63,2.63,0.5,1.25,0.13,0.13,0.13,1.38,1.75,2.68,8,78.0,17,9,7,3,0,6,5,21,4,10,1,1
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,116441f8-3205-41fd-a61b-fe3fa7e089f1,Nate Pierre-Louis,F,32,28,882.0,117,239,0.49,97,160,0.606,20,79,0.253,18,24,35,0.686,38,104,142,97,31,3.13,58,30,90,0,295,0,0,0,0.0,254.4,0.58,458,71,98,0.724,4,9,0.444,13.62,27.6,9.2,1.19,3.25,4.44,3.0,1.81,0.94,0.97,2.81,0.0,0.56,3.66,7.47,0.63,2.47,0.75,1.09,3.03,5.0,14.31,7.95,32,882.0,295,97,142,58,30,31,117,239,20,79,24,35
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,35e52080-d7bd-4563-a121-d2c24c86c852,Elijah Cain,G,25,1,436.0,39,104,0.375,25,61,0.41,14,43,0.326,4,15,17,0.882,8,39,47,46,15,3.07,26,10,41,2,118,1,0,0,0.0,111.48,0.529,165,10,15,0.667,7,17,0.412,12.21,17.4,4.7,0.32,1.56,1.88,1.8,1.04,0.4,0.6,1.64,0.04,0.16,1.56,4.16,0.56,1.72,0.6,0.68,1.0,2.44,6.6,4.46,25,436.0,118,46,47,26,10,15,39,104,14,43,15,17
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,4b35840f-9a79-4b64-8d7e-802e5b9e1e9d,Frank Mason III,G,7,2,160.0,20,59,0.339,15,38,0.395,5,21,0.238,5,11,14,0.786,3,18,21,23,15,1.53,4,1,11,0,64,0,0,0,0.0,65.16,0.491,56,5,13,0.385,2,6,0.333,21.09,22.9,9.1,0.43,2.57,3.0,3.3,0.57,0.14,2.14,1.57,0.0,0.71,2.86,8.43,0.71,3.0,1.57,2.0,2.14,5.43,8.0,9.31,7,160.0,64,23,21,4,1,15,20,59,5,21,11,14
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,60ee8928-ba82-4fc7-96b5-ffbb456afd83,Paris Bass,F,26,1,707.0,177,397,0.446,141,281,0.502,36,116,0.31,27,41,54,0.759,51,132,183,42,47,0.89,37,19,63,4,451,0,0,0,0.0,420.76,0.536,452,82,119,0.689,14,49,0.286,27.85,27.2,17.3,1.96,5.08,7.04,1.6,1.42,0.73,1.81,2.42,0.0,1.04,6.81,15.27,1.38,4.46,1.58,2.08,5.42,10.81,17.38,16.18,26,707.0,451,42,183,37,19,47,177,397,36,116,41,54
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,653c537c-438e-48c3-a2c5-10c936d8b0c9,Tiwian Kendley,G-F,4,0,16.0,1,6,0.167,0,2,0.0,1,4,0.25,0,0,0,0.0,1,1,2,1,2,0.5,0,0,2,0,3,0,0,0,0.0,6.0,0.25,-1,0,1,0.0,0,0,0.0,21.05,4.0,0.8,0.25,0.25,0.5,0.3,0.0,0.0,0.5,0.5,0.0,0.0,0.25,1.5,0.25,1.0,0.0,0.0,0.0,0.5,-0.25,1.5,4,16.0,3,1,2,0,0,2,1,6,1,4,0,0
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,95fce06c-0cef-48bf-a925-bfe9cff69a4e,Cameron Oliver,F,11,2,256.0,57,102,0.559,49,76,0.645,8,26,0.308,4,12,18,0.667,19,54,73,28,17,1.65,13,13,30,2,140,0,0,0,0.0,109.92,0.637,199,35,44,0.795,2,11,0.182,20.87,23.3,12.7,1.73,4.91,6.64,2.5,1.18,1.18,1.55,2.73,0.0,0.36,5.18,9.27,0.73,2.36,1.09,1.64,4.45,6.91,18.09,9.99,11,256.0,140,28,73,13,13,17,57,102,8,26,12,18
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,9aa72412-9c76-40b5-9c9d-9fb3e838c53c,Andre Ingram,G,25,1,307.0,23,60,0.383,4,7,0.571,19,53,0.358,1,5,7,0.714,2,28,30,13,5,2.6,8,0,24,0,75,0,0,0,0.0,63.08,0.594,82,1,2,0.5,2,3,0.667,9.33,12.3,3.0,0.08,1.12,1.2,0.5,0.32,0.0,0.2,0.96,0.0,0.04,0.92,2.4,0.76,2.12,0.2,0.28,0.16,0.28,3.28,2.52,25,307.0,75,13,30,8,0,5,23,60,19,53,5,7
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,a35bc4f1-0970-4cc8-be18-57127cedfe40,Darren Collison,G,3,2,73.0,14,22,0.636,12,17,0.706,2,5,0.4,1,2,3,0.667,1,7,8,13,4,3.25,4,1,6,0,34,0,0,0,0.0,23.32,0.729,47,2,3,0.667,7,8,0.875,15.75,24.3,11.3,0.33,2.33,2.67,4.3,1.33,0.33,1.33,2.0,0.0,0.33,4.67,7.33,0.67,1.67,0.67,1.0,4.0,5.67,15.67,7.77,3,73.0,34,13,8,4,1,4,14,22,2,5,2,3
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,a415bd69-c4af-4496-bfe3-1fd46b51b41d,Jay Huff,C,28,28,725.0,184,289,0.637,169,238,0.71,15,51,0.294,21,35,42,0.833,67,103,170,32,36,0.89,20,68,90,1,440,0,0,3,0.0,307.48,0.715,582,134,169,0.793,3,5,0.6,19.94,25.9,15.7,2.39,3.68,6.07,1.1,0.71,2.43,1.29,3.21,0.0,0.75,6.57,10.32,0.54,1.82,1.25,1.5,6.04,8.5,20.79,10.98,28,725.0,440,32,170,20,68,36,184,289,15,51,35,42
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,a7ad124e-7060-402d-8ad3-a982af52eb93,Mac McClung,G,26,26,944.0,203,432,0.47,153,299,0.512,50,133,0.376,32,66,75,0.88,34,141,175,199,82,2.43,36,6,56,0,565,0,0,1,0.0,465.0,0.608,661,93,133,0.699,16,55,0.291,24.39,36.3,21.7,1.31,5.42,6.73,7.7,1.38,0.23,3.15,2.15,0.0,1.23,7.81,16.62,1.92,5.12,2.54,2.88,5.88,11.5,25.42,17.88,26,944.0,565,199,175,36,6,82,203,432,50,133,66,75
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,a9f32216-54a2-43f2-8c74-bb4f90e6de6e,Jemerrio Jones,F,23,3,513.0,66,113,0.584,64,105,0.61,2,8,0.25,11,7,18,0.389,76,92,168,63,27,2.33,30,19,67,5,148,0,1,0,0.0,120.92,0.612,343,53,83,0.639,2,2,1.0,12.14,22.3,6.4,3.3,4.0,7.3,2.7,1.3,0.83,1.17,2.91,0.0,0.48,2.87,4.91,0.09,0.35,0.3,0.78,2.78,4.57,14.91,5.26,23,513.0,148,63,168,30,19,27,66,113,2,8,7,18
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,bb873aef-17ac-46a3-8103-63023330826b,Tremont Waters,G,15,0,350.0,58,138,0.42,30,63,0.476,28,75,0.373,6,7,12,0.583,4,23,27,60,29,2.07,18,1,22,0,156,0,0,0,0.0,143.28,0.544,148,22,38,0.579,5,16,0.313,20.72,23.3,10.4,0.27,1.53,1.8,4.0,1.2,0.07,1.93,1.47,0.0,0.4,3.87,9.2,1.87,5.0,0.47,0.8,2.0,4.2,9.87,9.55,15,350.0,156,60,27,18,1,29,58,138,28,75,7,12
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,bcc0d411-7617-4daf-bac4-dfb57fb5661a,Sekou Doumbouya,F,12,8,240.0,29,77,0.377,17,33,0.515,12,44,0.273,4,4,6,0.667,10,46,56,20,20,1.0,12,5,26,1,76,1,0,0,0.0,79.64,0.477,99,14,19,0.737,0,0,0.0,17.47,20.0,6.3,0.83,3.83,4.67,1.7,1.0,0.42,1.67,2.17,0.08,0.33,2.42,6.42,1.0,3.67,0.33,0.5,1.42,2.75,8.25,6.64,12,240.0,76,20,56,12,5,20,29,77,12,44,4,6
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,c5afd84d-b986-4d59-a9c9-56724adba0df,Pierre Jackson,G,3,0,85.0,12,35,0.343,7,18,0.389,5,17,0.294,1,3,3,1.0,4,6,10,18,9,2.0,1,1,6,0,34,0,0,0,0.0,36.32,0.468,32,1,2,0.5,2,6,0.333,22.44,28.3,11.3,1.33,2.0,3.33,6.0,0.33,0.33,3.0,2.0,0.0,0.33,4.0,11.67,1.67,5.67,1.0,1.0,2.33,6.0,10.67,12.11,3,85.0,34,18,10,1,1,9,12,35,5,17,3,3
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,c6054254-f0b4-44bd-b97b-c734d1685b48,Wenyen Gabriel,F,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,e22c4c8f-1719-4472-88ec-24e7af1276fd,Willie Jackson,F,1,0,6.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,1,0.0,0,0,0.0,7.02,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6.0,0,0,1,0,0,0,0,1,0,0,0,0
2021,REG,0a3d428b-572a-4a94-b716-8c1297c53d8e,e2ee4cdd-45d2-4b5c-ab9c-5650a4fa53e0,Mason Jones,G,28,28,1043.0,250,493,0.507,177,312,0.567,73,181,0.403,27,93,114,0.816,36,155,191,173,105,1.65,45,2,91,4,713,0,0,1,0.0,543.16,0.656,755,95,140,0.679,30,59,0.508,26.16,37.3,25.5,1.29,5.54,6.82,6.2,1.61,0.07,3.75,3.25,0.0,0.96,8.93,17.61,2.61,6.46,3.32,4.07,6.32,11.14,26.96,19.4,28,1043.0,713,173,191,45,2,105,250,493,73,181,93,114
