season_id,season_type,team_id,player_id,full_name,position,total_games_played,total_games_started,total_minutes,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_flagrant_fouls,total_ejections,total_foulouts,total_tech_fouls_non_unsportsmanlike,total_true_shooting_att,total_true_shooting_pct,total_efficiency,total_field_goals_at_rim_made,total_field_goals_at_rim_att,total_field_goals_at_rim_pct,total_field_goals_at_midrange_made,total_field_goals_at_midrange_att,total_field_goals_at_midrange_pct,total_usage_pct,avg_minutes,avg_points,avg_off_rebounds,avg_def_rebounds,avg_rebounds,avg_assists,avg_steals,avg_blocks,avg_turnovers,avg_personal_fouls,avg_flagrant_fouls,avg_blocked_att,avg_field_goals_made,avg_field_goals_att,avg_three_points_made,avg_three_points_att,avg_free_throws_made,avg_free_throws_att,avg_two_points_made,avg_two_points_att,avg_efficiency,avg_true_shooting_att,games_played,minutes,points,assists,rebounds,steals,blocks,turnovers,fgm,fga,tpm,tpa,ftm,fta
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,3089e50c-0244-416b-b2b7-f5b321053af8,Gabe Osabuohien,F,23,6,208.0,9,31,0.29,9,27,0.333,0,4,0.0,2,11,15,0.733,22,22,44,37,18,2.06,11,9,42,0,39,0,0,0,0,37.6,0.519,96,7,13,0.538,0,1,0.0,11.48,9.0,1.7,0.96,0.96,1.91,1.6,0.48,0.39,0.78,1.83,0.0,0.09,0.39,1.35,0.0,0.17,0.48,0.65,0.39,1.17,4.17,1.63,23,208.0,39,37,44,11,9,18,9,31,0,4,11,15
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,3e8febf4-f2d1-4980-87d7-b8a22998137d,Warith Alatishe,F,10,4,193.0,41,54,0.759,41,53,0.774,0,1,0.0,3,4,9,0.444,33,38,71,13,8,1.63,11,8,25,1,89,0,0,1,0,57.96,0.768,166,31,35,0.886,1,1,1.0,14.68,19.3,8.9,3.3,3.8,7.1,1.3,1.1,0.8,0.8,2.5,0.0,0.3,4.1,5.4,0.0,0.1,0.4,0.9,4.1,5.3,16.6,5.8,10,193.0,89,13,71,11,8,8,41,54,0,1,4,9
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,49899f11-5e2d-4541-93b9-ba29399fb55e,Jaylon Tyson,G-F,5,5,170.0,31,61,0.508,20,41,0.488,11,20,0.55,5,6,11,0.545,14,29,43,27,23,1.17,4,3,16,1,84,0,0,1,0,65.84,0.638,103,11,18,0.611,0,0,0.0,22.45,34.0,16.8,2.8,5.8,8.6,5.4,0.8,0.6,4.6,3.2,0.0,1.0,6.2,12.2,2.2,4.0,1.2,2.2,4.0,8.2,20.6,13.17,5,170.0,84,27,43,4,3,23,31,61,11,20,6,11
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,4aab77b0-2010-4abb-9c79-3966113fbba8,Nae'Qwan Tomlin,F,32,26,1071.0,259,481,0.538,197,299,0.659,62,182,0.341,20,54,82,0.659,117,153,270,67,64,1.05,38,52,112,3,664,2,0,2,0,517.08,0.642,777,159,202,0.787,1,6,0.167,23.3,33.5,20.8,3.66,4.78,8.44,2.1,1.19,1.63,2.0,3.5,0.06,0.63,8.09,15.03,1.94,5.69,1.69,2.56,6.16,9.34,24.28,16.16,32,1071.0,664,67,270,38,52,64,259,481,62,182,54,82
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,4b8599d5-b55b-4c65-9f85-ecaac200c2ac,Babatunde Akingbola,C,3,0,30.0,2,8,0.25,2,7,0.286,0,1,0.0,1,0,3,0.0,3,3,6,0,1,0.0,0,0,5,0,4,0,0,0,0,9.32,0.215,0,2,3,0.667,0,1,0.0,14.78,10.0,1.3,1.0,1.0,2.0,0.0,0.0,0.0,0.33,1.67,0.0,0.33,0.67,2.67,0.0,0.33,0.0,1.0,0.67,2.33,0.0,3.11,3,30.0,4,0,6,0,0,1,2,8,0,1,0,3
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,4db141b4-8a49-418c-a9c6-621bf94fdc4a,London Johnson,G,18,2,250.0,22,52,0.423,13,26,0.5,9,26,0.346,2,3,5,0.6,10,16,26,33,18,1.83,9,2,39,0,59,0,0,0,0,54.2,0.544,79,10,18,0.556,1,1,1.0,12.4,13.9,3.3,0.56,0.89,1.44,1.8,0.5,0.11,1.0,2.17,0.0,0.11,1.22,2.89,0.5,1.44,0.17,0.28,0.72,1.44,4.39,3.01,18,250.0,59,33,26,9,2,18,22,52,9,26,3,5
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,4e51d9b7-e803-4842-b83b-59934938fab7,Feron Hunt,F,32,29,1127.0,234,458,0.511,210,370,0.568,24,88,0.273,36,59,76,0.776,103,205,308,80,75,1.07,34,45,83,3,595,1,0,1,0,491.44,0.605,746,169,236,0.716,2,10,0.2,21.59,35.2,18.6,3.22,6.41,9.63,2.5,1.06,1.41,2.34,2.59,0.03,1.13,7.31,14.31,0.75,2.75,1.84,2.38,6.56,11.56,23.31,15.36,32,1127.0,595,80,308,34,45,75,234,458,24,88,59,76
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,66d41b6e-051a-47ab-9a4d-5e8a5ec53032,Emoni Bates,F,20,18,655.0,129,341,0.378,60,132,0.455,69,209,0.33,10,26,40,0.65,17,99,116,47,54,0.87,10,8,40,2,372,1,0,0,0,358.6,0.519,273,24,44,0.545,4,17,0.235,27.06,32.8,18.6,0.85,4.95,5.8,2.4,0.5,0.4,2.7,2.0,0.05,0.5,6.45,17.05,3.45,10.45,1.3,2.0,3.0,6.6,13.65,17.93,20,655.0,372,47,116,10,8,54,129,341,69,209,26,40
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,6e5c01de-4b20-41c6-96c6-a6f52f71d682,Craig Porter Jr.,G,4,4,136.0,30,57,0.526,24,35,0.686,6,22,0.273,2,4,6,0.667,7,12,19,33,12,2.75,12,3,3,0,72,0,0,0,0,59.64,0.604,98,12,17,0.706,3,5,0.6,22.63,34.0,18.0,1.75,3.0,4.75,8.3,3.0,0.75,3.0,0.75,0.0,0.5,7.5,14.25,1.5,5.5,1.0,1.5,6.0,8.75,24.5,14.91,4,136.0,72,33,19,12,3,12,30,57,6,22,4,6
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,7a192e89-4e84-4550-8de2-bde80d75fbc2,Luke Travers,G,16,15,549.0,97,208,0.466,85,162,0.525,12,46,0.261,16,29,45,0.644,40,117,157,117,64,1.83,22,20,19,1,251,0,0,0,0,227.8,0.551,376,57,84,0.679,2,11,0.182,22.83,34.3,15.7,2.5,7.31,9.81,7.3,1.38,1.25,4.0,1.19,0.0,1.0,6.06,13.0,0.75,2.88,1.81,2.81,5.31,10.13,23.5,14.24,16,549.0,251,117,157,22,20,64,97,208,12,46,29,45
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,7f8d8bf0-b413-4a56-adf1-fd85e7c296ff,Zhaire Smith,G,13,4,271.0,34,75,0.453,27,41,0.659,7,34,0.206,8,6,7,0.857,13,38,51,12,11,1.09,9,7,19,0,85,0,0,0,0,78.08,0.544,111,23,36,0.639,0,0,0.0,14.12,20.8,6.5,1.0,2.92,3.92,0.9,0.69,0.54,0.85,1.46,0.0,0.62,2.62,5.77,0.54,2.62,0.46,0.54,2.08,3.15,8.54,6.01,13,271.0,85,12,51,9,7,11,34,75,7,34,6,7
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,80664f3c-2d50-4414-909c-c4ea211586b3,Elijah Hughes,F,30,2,865.0,152,397,0.383,53,118,0.449,99,279,0.355,16,27,35,0.771,10,94,104,51,55,0.93,24,7,63,1,451,0,0,0,0,412.4,0.547,329,30,46,0.652,5,20,0.25,23.21,28.8,15.0,0.33,3.13,3.47,1.7,0.8,0.23,1.83,2.1,0.0,0.53,5.07,13.23,3.3,9.3,0.9,1.17,1.77,3.93,10.97,13.75,30,865.0,451,51,104,24,7,55,152,397,99,279,27,35
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,8d794d32-a27e-4744-b622-04d1d549c77e,Pete Nance,F,2,1,37.0,6,11,0.545,4,5,0.8,2,6,0.333,0,1,2,0.5,2,6,8,4,4,1.0,0,1,6,0,15,0,0,0,0,11.88,0.631,18,3,3,1.0,0,0,0.0,18.43,18.5,7.5,1.0,3.0,4.0,2.0,0.0,0.5,2.0,3.0,0.0,0.0,3.0,5.5,1.0,3.0,0.5,1.0,2.0,2.5,9.0,5.94,2,37.0,15,4,8,0,1,4,6,11,2,6,1,2
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,b7f54fb6-2e33-44e1-ac35-2879b316549f,Jacob Gilyard,G,13,11,428.0,34,94,0.362,12,26,0.462,22,68,0.324,6,9,13,0.692,7,25,32,87,33,2.64,21,2,19,1,106,0,0,0,0,99.72,0.531,151,10,13,0.769,2,5,0.4,13.32,32.9,8.2,0.54,1.92,2.46,6.7,1.62,0.15,2.54,1.46,0.0,0.46,2.62,7.23,1.69,5.23,0.69,1.0,0.92,2.0,11.62,7.67,13,428.0,106,87,32,21,2,33,34,94,22,68,9,13
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,bf67aa28-db6a-48ca-94b4-5f041067ca01,Isaiah Moore,G,4,0,53.0,8,21,0.381,8,17,0.471,0,4,0.0,2,1,1,1.0,1,5,6,8,2,4.0,4,0,2,0,18,0,0,0,0,21.44,0.42,21,4,11,0.364,1,1,1.0,19.0,13.3,4.5,0.25,1.25,1.5,2.0,1.0,0.0,0.5,0.5,0.0,0.5,2.0,5.25,0.0,1.0,0.25,0.25,2.0,4.25,5.25,5.36,4,53.0,18,8,6,4,0,2,8,21,0,4,1,1
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,d43f5001-6bd7-49d6-ab0e-578e634e6163,Sean McNeil,G,27,2,395.0,34,87,0.391,9,18,0.5,25,69,0.362,6,10,11,0.909,10,25,35,12,15,0.8,13,1,23,0,113,1,0,0,0,91.84,0.615,105,5,7,0.714,2,6,0.333,11.62,14.6,4.2,0.37,0.93,1.3,0.4,0.48,0.04,0.56,0.85,0.04,0.22,1.26,3.22,0.93,2.56,0.37,0.41,0.33,0.67,3.89,3.4,27,395.0,113,12,35,13,1,15,34,87,25,69,10,11
2024,REG,de15d563-8e6b-4f3d-ba47-9dfb6fc51222,ef599d54-6508-4cb4-b796-dfc9d689e65e,Joirdon Nicholas,F,10,4,138.0,23,42,0.548,23,40,0.575,0,2,0.0,5,8,14,0.571,9,17,26,5,10,0.5,1,2,21,0,59,0,0,0,0,48.16,0.613,58,20,25,0.8,0,2,0.0,18.1,13.8,5.9,0.9,1.7,2.6,0.5,0.1,0.2,1.0,2.1,0.0,0.5,2.3,4.2,0.0,0.2,0.8,1.4,2.3,4.0,5.8,4.82,10,138.0,59,5,26,1,2,10,23,42,0,2,8,14
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,077d1ae5-a3b1-46f3-b6ce-d7d308e3f260,Patrick Baldwin Jr.,F,16,13,546.0,113,230,0.491,69,111,0.622,44,119,0.37,12,15,25,0.6,22,92,114,43,35,1.23,21,21,56,0,294,0,0,0,0,241.0,0.61,331,38,50,0.76,3,11,0.273,22.11,34.1,18.4,1.38,5.75,7.13,2.7,1.31,1.31,2.19,3.5,0.0,0.75,7.06,14.38,2.75,7.44,0.94,1.56,4.31,6.94,20.69,15.06,16,546.0,294,43,114,21,21,35,113,230,44,119,15,25
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,2138eda0-0317-455b-80ab-3f4b26b025b9,Yauhen Massalski,F-C,25,12,408.0,55,110,0.5,55,99,0.556,0,11,0.0,6,6,13,0.462,63,85,148,29,24,1.21,18,10,47,0,121,0,0,0,0,115.72,0.523,240,42,74,0.568,1,3,0.333,14.98,16.3,4.8,2.52,3.4,5.92,1.2,0.72,0.4,0.96,1.88,0.0,0.24,2.2,4.4,0.0,0.44,0.24,0.52,2.2,3.96,9.6,4.63,25,408.0,121,29,148,18,10,24,55,110,0,11,6,13
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,2da6d637-5b3c-4533-a9fa-d43c5eafe3ce,Drew Cisse,C,23,1,312.0,31,49,0.633,31,49,0.633,0,0,0.0,4,3,6,0.5,49,76,125,17,18,0.94,17,13,65,1,67,0,0,0,0,51.64,0.649,200,24,32,0.75,1,3,0.333,9.76,13.6,2.9,2.13,3.3,5.43,0.7,0.74,0.57,0.78,2.83,0.0,0.17,1.35,2.13,0.0,0.0,0.13,0.26,1.35,2.13,8.7,2.25,23,312.0,67,17,125,17,13,18,31,49,0,0,3,6
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,3017dc2d-5d16-40dd-b0a0-d2b952d9dec6,Jordan Lathon,G,32,12,670.0,69,195,0.354,46,111,0.414,23,84,0.274,13,3,12,0.25,32,59,91,98,43,2.28,33,11,85,2,167,0,0,1,0,200.28,0.417,222,19,36,0.528,15,40,0.375,15.88,20.9,5.2,1.0,1.84,2.84,3.1,1.03,0.34,1.34,2.66,0.0,0.41,2.16,6.09,0.72,2.63,0.09,0.38,1.44,3.47,6.94,6.26,32,670.0,167,98,91,33,11,43,69,195,23,84,3,12
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,3db6397e-e9da-4217-a8fd-8d1898d6fe13,Braxton Key,F,22,20,734.0,139,294,0.473,127,234,0.543,12,60,0.2,28,38,52,0.731,59,144,203,99,57,1.74,58,25,63,3,359,1,0,2,0,316.88,0.566,518,87,134,0.649,10,24,0.417,22.28,33.4,16.3,2.68,6.55,9.23,4.5,2.64,1.14,2.59,2.86,0.05,1.27,6.32,13.36,0.55,2.73,1.73,2.36,5.77,10.64,23.55,14.4,22,734.0,359,99,203,58,25,57,139,294,12,60,38,52
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,434ec5e3-639a-49d8-836a-149a105acb44,Nate Darling,G,1,0,4.0,1,3,0.333,1,2,0.5,0,1,0.0,0,0,1,0.0,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0,3.44,0.291,1,0,0,0.0,1,2,0.5,37.62,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.44,1,4.0,2,0,0,1,1,0,1,3,0,1,0,1
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,449b6231-effb-4e5a-8fe1-5a4bc773327e,Jaelen House,G,6,0,139.0,31,80,0.388,23,43,0.535,8,37,0.216,3,16,17,0.941,4,14,18,32,11,2.91,15,0,19,0,94,0,0,0,0,87.48,0.537,98,9,14,0.643,5,15,0.333,30.99,23.2,15.7,0.67,2.33,3.0,5.3,2.5,0.0,1.83,3.17,0.0,0.5,5.17,13.33,1.33,6.17,2.67,2.83,3.83,7.17,16.33,14.58,6,139.0,94,32,18,15,0,11,31,80,8,37,16,17
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,4f50bed0-60ba-44ac-8b1b-5d5d0f1044fe,Devontae Shuler,G,7,0,91.0,17,40,0.425,13,26,0.5,4,14,0.286,1,1,2,0.5,3,7,10,9,5,1.8,1,2,5,0,40,0,0,0,0,40.88,0.489,33,3,5,0.6,5,11,0.455,22.05,13.0,5.7,0.43,1.0,1.43,1.3,0.14,0.29,0.71,0.71,0.0,0.14,2.43,5.71,0.57,2.0,0.14,0.29,1.86,3.71,4.71,5.84,7,91.0,40,9,10,1,2,5,17,40,4,14,1,2
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,59381efa-4dbd-40e8-9d6a-e08d45e71b98,Shakur Daniel,G,27,2,515.0,19,70,0.271,15,38,0.395,4,32,0.125,6,13,19,0.684,25,39,64,53,20,2.65,17,4,62,0,66,0,0,0,0,78.36,0.421,127,3,8,0.375,6,14,0.429,8.35,19.1,2.4,0.93,1.44,2.37,2.0,0.63,0.15,0.74,2.3,0.0,0.22,0.7,2.59,0.15,1.19,0.48,0.7,0.56,1.41,4.7,2.9,27,515.0,66,53,64,17,4,20,19,70,4,32,13,19
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,63169bf8-2c5a-45a0-90a2-e1f04d88d1d8,Jordan Miller,G,6,6,189.0,47,92,0.511,37,58,0.638,10,34,0.294,3,26,30,0.867,8,23,31,19,15,1.27,5,3,9,0,147,0,0,0,0,105.2,0.699,141,25,34,0.735,0,2,0.0,27.82,31.5,24.5,1.33,3.83,5.17,3.2,0.83,0.5,2.5,1.5,0.0,0.5,7.83,15.33,1.67,5.67,4.33,5.0,6.17,9.67,23.5,17.53,6,189.0,147,19,31,5,3,15,47,92,10,34,26,30
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,67b29de4-6029-48b5-9453-9bd00ff70a7d,Izaiah Brockington,G,11,4,321.0,59,133,0.444,35,72,0.486,24,61,0.393,7,12,15,0.8,10,24,34,30,12,2.5,11,1,20,0,166,0,0,0,0,139.6,0.595,153,12,19,0.632,3,12,0.25,20.66,29.2,15.1,0.91,2.18,3.09,2.7,1.0,0.09,1.09,1.82,0.0,0.64,5.36,12.09,2.18,5.55,1.09,1.36,3.18,6.55,13.91,12.69,11,321.0,166,30,34,11,1,12,59,133,24,61,12,15
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,70a07f9e-a025-43e7-b744-f28fd4da5ab2,Elijah Harkless,G,2,2,60.0,15,27,0.556,7,11,0.636,8,16,0.5,0,7,8,0.875,3,6,9,7,0,0.0,3,3,6,0,52,0,0,0,0,30.52,0.852,61,3,6,0.5,1,1,1.0,22.25,30.0,26.0,1.5,3.0,4.5,3.5,1.5,1.5,0.0,3.0,0.0,0.0,7.5,13.5,4.0,8.0,3.5,4.0,3.5,5.5,30.5,15.26,2,60.0,52,7,9,3,3,0,15,27,8,16,7,8
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,7dbd0886-9aa6-4046-8453-0c7541876364,Garrett Denbow,G,13,2,183.0,22,62,0.355,7,19,0.368,15,43,0.349,4,1,1,1.0,4,11,15,2,4,0.5,3,1,15,0,60,0,0,0,0,62.44,0.48,37,1,2,0.5,5,11,0.455,15.88,14.1,4.6,0.31,0.85,1.15,0.2,0.23,0.08,0.31,1.15,0.0,0.31,1.69,4.77,1.15,3.31,0.08,0.08,0.54,1.46,2.85,4.8,13,183.0,60,2,15,3,1,4,22,62,15,43,1,1
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,8770c987-5dec-48a1-bdb6-58590c4d8f54,Kevion Nolan,G,6,1,161.0,24,60,0.4,15,30,0.5,9,30,0.3,2,11,14,0.786,6,19,25,29,23,1.26,5,2,17,0,76,0,0,0,0,66.16,0.574,75,7,11,0.636,5,10,0.5,24.22,26.8,12.7,1.0,3.17,4.17,4.8,0.83,0.33,3.83,2.83,0.0,0.33,4.0,10.0,1.5,5.0,1.83,2.33,2.5,5.0,12.5,11.03,6,161.0,76,29,25,5,2,23,24,60,9,30,11,14
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,889268fc-9303-4d01-b8e8-85c48b0d3021,Keyshawn Bryant,F,12,2,214.0,38,98,0.388,31,75,0.413,7,23,0.304,6,9,14,0.643,15,25,40,3,16,0.19,12,10,22,0,100,0,0,0,0,104.16,0.48,84,24,42,0.571,4,11,0.364,24.56,17.8,8.3,1.25,2.08,3.33,0.3,1.0,0.83,1.33,1.83,0.0,0.5,3.17,8.17,0.58,1.92,0.75,1.17,2.58,6.25,7.0,8.68,12,214.0,100,3,40,12,10,16,38,98,7,23,9,14
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,a13cb61f-223c-4b04-b1eb-1abe652d945c,Tosan Evbuomwan,F,2,2,65.0,17,33,0.515,14,24,0.583,3,9,0.333,5,6,8,0.75,2,11,13,4,1,4.0,3,1,5,0,47,0,0,0,0,36.52,0.643,49,5,7,0.714,0,4,0.0,25.25,32.5,23.5,1.0,5.5,6.5,2.0,1.5,0.5,0.5,2.5,0.0,2.5,8.5,16.5,1.5,4.5,3.0,4.0,7.0,12.0,24.5,18.26,2,65.0,47,4,13,3,1,1,17,33,3,9,6,8
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,a152cdfd-d5bf-4d1c-9e83-a2ed0d31aa1c,Cam Christie,G,25,25,800.0,161,390,0.413,95,186,0.511,66,204,0.324,23,41,52,0.788,15,97,112,63,41,1.54,23,13,39,0,454,0,0,0,0,412.88,0.55,384,45,65,0.692,29,70,0.414,24.82,32.0,18.2,0.6,3.88,4.48,2.5,0.92,0.52,1.64,1.56,0.0,0.92,6.44,15.6,2.64,8.16,1.64,2.08,3.8,7.44,15.36,16.52,25,800.0,454,63,112,23,13,41,161,390,66,204,41,52
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,ab24918f-3367-446c-a34b-15e49ee754d6,D.J. Carton,G,19,18,569.0,90,211,0.427,62,119,0.521,28,92,0.304,12,23,34,0.676,14,38,52,94,42,2.24,38,3,32,2,249,0,0,0,0,225.96,0.551,262,44,57,0.772,1,8,0.125,20.6,29.9,13.1,0.74,2.0,2.74,4.9,2.0,0.16,2.21,1.68,0.0,0.63,4.74,11.11,1.47,4.84,1.21,1.79,3.26,6.26,13.79,11.89,19,569.0,249,94,52,38,3,42,90,211,28,92,23,34
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,b1577098-706a-4a7c-a520-720febca2c03,Kai Jones,C-F,13,13,401.0,67,92,0.728,63,81,0.778,4,11,0.364,2,15,17,0.882,28,71,99,24,17,1.41,16,22,28,0,166,1,0,0,0,99.48,0.834,283,53,58,0.914,2,7,0.286,12.71,30.8,12.8,2.15,5.46,7.62,1.8,1.23,1.69,1.31,2.15,0.08,0.15,5.15,7.08,0.31,0.85,1.15,1.31,4.85,6.23,21.77,7.65,13,401.0,166,24,99,16,22,17,67,92,4,11,15,17
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,b6fa30e2-25e4-41aa-a551-01fd24e7f9c4,Seth Lundy,G-F,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,be464a11-cee5-45e3-98fb-091012b9abf4,Jalen Adaway,G,28,7,658.0,106,251,0.422,69,138,0.5,37,113,0.327,13,19,25,0.76,33,71,104,49,28,1.75,28,8,49,1,278,0,0,0,0,262.0,0.531,288,31,49,0.633,19,42,0.452,19.28,23.5,9.9,1.18,2.54,3.71,1.8,1.0,0.29,1.0,1.75,0.0,0.46,3.79,8.96,1.32,4.04,0.68,0.89,2.46,4.93,10.29,9.36,28,658.0,278,49,104,28,8,28,106,251,37,113,19,25
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,c5acbf67-df7e-4797-9efa-f779a945c2db,Trentyn Flowers,F,27,21,877.0,186,396,0.47,131,248,0.528,55,148,0.372,32,65,85,0.765,34,105,139,52,61,0.85,14,12,62,0,541,1,0,0,0,433.4,0.624,467,72,109,0.661,9,38,0.237,24.66,32.5,20.0,1.26,3.89,5.15,1.9,0.52,0.44,2.26,2.3,0.04,1.19,6.89,14.67,2.04,5.48,2.41,3.15,4.85,9.19,17.3,16.05,27,877.0,541,52,139,14,12,61,186,396,55,148,65,85
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,d130f3c7-c7b9-463b-9d52-ffcb4685c581,Kobe Brown,F,5,5,170.0,36,81,0.444,26,47,0.553,10,34,0.294,5,8,11,0.727,6,22,28,17,20,0.85,5,2,9,0,96,0,0,0,0,85.84,0.559,80,15,22,0.682,4,6,0.667,27.23,34.0,19.2,1.2,4.4,5.6,3.4,1.0,0.4,4.0,1.8,0.0,1.0,7.2,16.2,2.0,6.8,1.6,2.2,5.2,9.4,16.0,17.17,5,170.0,96,17,28,5,2,20,36,81,10,34,8,11
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,de8515df-08dd-4549-8ff6-16bdc0e4d876,RayJ Dennis,G,2,2,62.0,16,33,0.485,11,16,0.688,5,17,0.294,0,2,3,0.667,0,8,8,12,5,2.4,4,1,1,0,39,0,0,0,0,34.32,0.568,41,6,7,0.857,0,2,0.0,27.74,31.0,19.5,0.0,4.0,4.0,6.0,2.0,0.5,2.5,0.5,0.0,0.0,8.0,16.5,2.5,8.5,1.0,1.5,5.5,8.0,20.5,17.16,2,62.0,39,12,8,4,1,5,16,33,5,17,2,3
2024,REG,80411a5b-5ac0-4297-a19d-2dff8e0b611b,e3c50d9e-087c-499c-87f0-e751aa630596,Devine Eke,F,6,0,21.0,3,7,0.429,3,5,0.6,0,2,0.0,1,0,0,0.0,2,1,3,0,1,0.0,0,1,3,0,6,0,0,0,0,7.0,0.429,5,3,4,0.75,0,0,0.0,16.66,3.5,1.0,0.33,0.17,0.5,0.0,0.0,0.17,0.17,0.5,0.0,0.17,0.5,1.17,0.0,0.33,0.0,0.0,0.5,0.83,0.83,1.17,6,21.0,6,0,3,0,1,1,3,7,0,2,0,0
2024,REG,452c9579-2fea-4534-8d18-5c701c8912db,15e1d49b-3ecd-4e16-a222-e9c3b29b0129,Bobi Klintman,F,31,27,979.0,139,324,0.429,95,178,0.534,44,146,0.301,19,34,54,0.63,56,162,218,137,99,1.38,28,18,89,1,379,1,0,1,0,347.76,0.545,476,53,77,0.688,9,21,0.429,19.46,31.6,12.2,1.81,5.23,7.03,4.4,0.9,0.58,3.19,2.87,0.03,0.61,4.48,10.45,1.42,4.71,1.1,1.74,3.06,5.74,15.35,11.22,31,979.0,379,137,218,28,18,99,139,324,44,146,34,54
2024,REG,452c9579-2fea-4534-8d18-5c701c8912db,1d2c1dde-3139-4185-84b1-fdf2606e08dd,Lamar Stevens,F,18,18,622.0,113,262,0.431,85,175,0.486,28,87,0.322,25,34,47,0.723,27,105,132,53,48,1.1,16,25,46,2,310,0,0,0,0,282.68,0.548,326,48,70,0.686,8,25,0.32,22.68,34.6,17.2,1.5,5.83,7.33,2.9,0.89,1.39,2.67,2.56,0.0,1.39,6.28,14.56,1.56,4.83,1.89,2.61,4.72,9.72,18.11,15.7,18,622.0,310,53,132,16,25,48,113,262,28,87,34,47
2024,REG,452c9579-2fea-4534-8d18-5c701c8912db,28ddd0eb-10b8-4bf8-bc97-fda216ce3607,Devon Higgs,G,7,0,92.0,6,16,0.375,5,12,0.417,1,4,0.25,1,4,6,0.667,0,12,12,6,8,0.75,4,7,9,0,18,0,0,0,0,18.64,0.483,27,5,9,0.556,0,0,0.0,12.35,13.1,2.6,0.0,1.71,1.71,0.9,0.57,1.0,1.14,1.29,0.0,0.14,0.86,2.29,0.14,0.57,0.57,0.86,0.71,1.71,3.86,2.66,7,92.0,18,6,12,4,7,8,6,16,1,4,4,6
